1576,  0.3108,  1.0391,   233.11
1577,  0.3049,  1.0283,   55.91
1578,  0.3034,  1.0392,   54.50
1579,  0.3048,  1.0433,   55.07
1580,  0.3025,  1.0411,   77.92
1581,  0.2995,  1.0327,   61.81
1582,  0.2928,  1.0186,   57.07
1583,  0.2926,  1.0152,   54.17
1584,  0.2931,  1.0100,   55.00
1585,  0.2937,  1.0003,   54.18
1586,  0.3008,  1.0270,   60.28
1587,  0.3017,  1.0281,   57.53
1588,  0.3020,  1.0417,   53.94
1589,  0.3043,  1.0459,   53.95
1590,  0.2971,  1.0143,   59.45
1591,  0.2952,  1.0048,   54.09
1592,  0.2953,  0.9961,   57.70
1593,  0.3002,  1.0073,   52.20
1594,  0.3011,  1.0136,   148.40
1595,  0.3040,  1.0307,   67.95
1596,  0.3049,  1.0547,   53.13
1597,  0.3014,  1.0661,   51.52
1598,  0.3003,  1.0592,   72.13
1599,  0.2927,  1.0284,   66.94
1600,  0.2937,  1.0401,   61.51
1601,  0.3001,  1.0585,   55.83
1602,  0.2978,  1.0270,   53.93
1603,  0.2921,  1.0134,   57.45
1604,  0.2989,  1.0181,   57.77
1605,  0.2982,  1.0018,   56.46
1606,  0.2918,  0.9792,   66.84
1607,  0.2866,  0.9702,   66.85
1608,  0.2834,  0.9446,   66.04
1609,  0.2836,  0.9465,   64.64
1610,  0.2898,  0.9661,   72.44
1611,  0.2844,  0.9421,   74.93
1612,  0.2800,  0.9359,   71.82
1613,  0.2846,  0.9453,   62.33
1614,  0.2801,  0.9491,   71.04
1615,  0.2788,  0.9508,   67.42
1616,  0.2820,  0.9714,   69.02
1617,  0.2907,  0.9990,   104.18
1618,  0.2952,  1.0190,   68.21
1619,  0.2923,  1.0204,   67.69
1620,  0.2899,  1.0205,   89.36
1621,  0.2871,  1.0034,   75.67
1622,  0.2887,  1.0049,   69.81
1623,  0.2783,  0.9617,   79.08
1624,  0.2786,  0.9620,   70.52
1625,  0.2787,  0.9814,   68.16
1626,  0.2772,  0.9706,   64.91
1627,  0.2772,  0.9699,   79.36
1628,  0.2826,  0.9876,   68.92
1629,  0.2845,  0.9928,   78.39
1630,  0.2825,  0.9764,   60.07
1631,  0.2780,  0.9696,   62.89
1632,  0.2790,  0.9669,   68.81
1633,  0.2882,  0.9777,   68.88
1634,  0.2794,  0.9448,   61.99
1635,  0.2802,  0.9503,   279.54
1636,  0.2789,  0.9538,   58.48
1637,  0.2759,  0.9488,   67.63
1638,  0.2784,  0.9601,   67.07
1639,  0.2775,  0.9409,   66.91
1640,  0.2815,  0.9640,   69.16
1641,  0.2780,  0.9540,   59.82
1642,  0.2804,  0.9600,   60.14
1643,  0.2883,  0.9978,   62.01
1644,  0.2899,  0.9846,   72.01
1645,  0.2971,  1.0018,   72.74
1646,  0.2966,  0.9784,   68.69
1647,  0.2951,  0.9842,   102.99
1648,  0.3034,  1.0022,   79.66
1649,  0.2988,  0.9843,   59.72
1650,  0.2985,  0.9842,   67.16
1651,  0.2998,  0.9887,   71.34
1652,  0.3090,  1.0165,   68.67
1653,  0.3066,  1.0080,   98.72
1654,  0.3114,  1.0205,   69.63
1655,  0.3095,  1.0262,   77.88
1656,  0.3126,  1.0241,   75.06
1657,  0.3156,  1.0380,   75.42
1658,  0.3164,  1.0425,   81.99
1659,  0.3155,  1.0424,   90.73
1660,  0.3108,  1.0266,   288.45
1661,  0.3031,  1.0047,   75.78
1662,  0.3065,  1.0217,   91.94
1663,  0.3022,  0.9868,   83.25
1664,  0.3045,  0.9877,   106.65
1665,  0.3071,  0.9922,   70.87
1666,  0.2975,  0.9427,   80.21
1667,  0.2963,  0.9342,   93.05
1668,  0.2985,  0.9399,   70.45
1669,  0.2986,  0.9417,   76.05
1670,  0.3011,  0.9493,   75.53
1671,  0.3001,  0.9487,   93.76
1672,  0.2967,  0.9374,   64.88
1673,  0.3005,  0.9443,   77.55
1674,  0.3009,  0.9434,   81.24
1675,  0.3081,  0.9682,   65.15
1676,  0.3105,  0.9742,   80.34
1677,  0.3072,  0.9695,   82.91
1678,  0.3101,  0.9810,   234.86
1679,  0.3106,  0.9582,   78.25
1680,  0.3104,  0.9510,   94.51
1681,  0.3139,  0.9761,   85.40
1682,  0.3061,  0.9345,   63.48
1683,  0.3190,  1.0106,   207.43
1684,  0.3250,  1.0331,   70.72
1685,  0.3223,  1.0216,   68.07
1686,  0.3234,  0.9966,   65.46
1687,  0.3222,  1.0004,   92.17
1688,  0.3290,  1.0225,   67.76
1689,  0.3312,  1.0564,   90.34
1690,  0.3300,  1.0448,   191.11
1691,  0.3289,  1.0342,   65.71
1692,  0.3304,  1.0416,   65.57
1693,  0.3329,  1.0577,   63.21
1694,  0.3319,  1.0549,   63.01
1695,  0.3231,  1.0302,   221.49
1696,  0.3246,  1.0331,   65.30
1697,  0.3238,  1.0209,   89.59
1698,  0.3236,  1.0246,   65.65
1699,  0.3240,  1.0367,   70.84
1700,  0.3232,  1.0348,   93.02
1701,  0.3209,  1.0269,   63.69
1702,  0.3238,  1.0326,   296.76
1703,  0.3232,  1.0291,   75.21
1704,  0.3179,  1.0009,   68.64
1705,  0.3152,  0.9895,   72.08
1706,  0.3127,  0.9862,   82.17
1707,  0.3157,  0.9989,   78.95
1708,  0.3206,  1.0506,   70.81
1709,  0.3254,  1.0606,   73.44
1710,  0.3288,  1.0694,   85.33
1711,  0.3217,  1.0455,   65.10
1712,  0.3223,  1.0452,   84.62
1713,  0.3244,  1.0335,   78.58
1714,  0.3239,  1.0182,   83.63
1715,  0.3198,  1.0156,   82.60
1716,  0.3213,  1.0325,   77.67
1717,  0.3219,  1.0321,   76.03
1718,  0.3190,  1.0332,   78.27
1719,  0.3254,  1.0551,   68.20
1720,  0.3257,  1.0617,   74.16
1721,  0.3358,  1.0807,   78.93
1722,  0.3321,  1.0656,   78.81
1723,  0.3343,  1.0577,   66.92
1724,  0.3344,  1.0589,   72.34
1725,  0.3330,  1.0486,   349.78
1726,  0.3333,  1.0687,   134.86
1727,  0.3343,  1.0847,   73.83
1728,  0.3319,  1.0694,   90.42
1729,  0.3311,  1.0603,   75.58
1730,  0.3330,  1.0835,   80.23
1731,  0.3319,  1.0712,   80.29
1732,  0.3315,  1.0736,   74.44
1733,  0.3297,  1.0602,   84.65
1734,  0.3295,  1.0640,   67.74
1735,  0.3289,  1.0682,   76.46
1736,  0.3207,  1.0359,   81.65
1737,  0.3236,  1.0421,   71.40
1738,  0.3339,  1.1019,   79.55
1739,  0.3344,  1.1069,   84.63
1740,  0.3407,  1.1360,   103.15
1741,  0.3368,  1.1378,   86.44
1742,  0.3372,  1.1377,   93.84
1743,  0.3402,  1.1433,   80.80
1744,  0.3384,  1.1415,   80.58
1745,  0.3386,  1.1323,   72.40
1746,  0.3385,  1.1415,   74.78
1747,  0.3360,  1.1355,   83.42
1748,  0.3294,  1.1278,   88.36
1749,  0.3302,  1.1360,   80.45
1750,  0.3325,  1.1479,   80.57
1751,  0.3336,  1.1500,   82.78
1752,  0.3295,  1.1526,   76.79
1753,  0.3350,  1.1799,   82.49
1754,  0.3371,  1.1673,   237.06
1755,  0.3337,  1.1575,   85.77
1756,  0.3278,  1.1343,   79.89
1757,  0.3287,  1.1390,   71.44
1758,  0.3322,  1.1511,   69.45
1759,  0.3271,  1.1470,   69.78
1760,  0.3283,  1.1486,   87.74
1761,  0.3304,  1.1629,   66.04
1762,  0.3318,  1.1654,   63.55
1763,  0.3390,  1.1862,   60.56
1764,  0.3383,  1.1813,   60.61
1765,  0.3446,  1.2176,   66.07
1766,  0.3419,  1.2077,   80.87
1767,  0.3457,  1.2130,   71.09
1768,  0.3437,  1.2073,   65.51
1769,  0.3451,  1.2065,   76.50
1770,  0.3424,  1.1829,   87.92
1771,  0.3436,  1.1871,   75.53
1772,  0.3435,  1.1802,   79.99
1773,  0.3410,  1.1714,   64.61
1774,  0.3409,  1.1655,   76.31
1775,  0.3306,  1.1209,   67.60
1776,  0.3262,  1.1200,   74.56
1777,  0.3166,  1.0710,   204.39
1778,  0.3177,  1.0537,   86.35
1779,  0.3176,  1.0668,   82.47
1780,  0.3217,  1.0859,   64.45
1781,  0.3219,  1.0923,   69.69
1782,  0.3205,  1.0894,   91.28
1783,  0.3285,  1.1231,   69.05
1784,  0.3283,  1.1307,   70.08
1785,  0.3296,  1.1373,   67.98
1786,  0.3316,  1.1434,   71.79
1787,  0.3319,  1.1426,   82.94
1788,  0.3289,  1.1220,   75.71
1789,  0.3317,  1.1562,   71.79
1790,  0.3315,  1.1579,   65.02
1791,  0.3317,  1.1694,   72.03
1792,  0.3315,  1.1697,   82.71
1793,  0.3309,  1.1691,   84.64
1794,  0.3341,  1.1916,   68.31
1795,  0.3368,  1.2007,   268.41
1796,  0.3334,  1.1996,   84.59
1797,  0.3336,  1.2045,   69.15
1798,  0.3334,  1.1998,   80.75
1799,  0.3359,  1.2011,   74.04
1800,  0.3346,  1.1834,   305.13
1801,  0.3314,  1.1835,   75.56
1802,  0.3295,  1.1755,   70.75
1803,  0.3260,  1.1639,   76.87
1804,  0.3249,  1.1636,   80.61
1805,  0.3213,  1.1683,   108.31
1806,  0.3154,  1.1470,   70.82
1807,  0.3166,  1.1560,   74.99
1808,  0.3179,  1.1650,   72.74
1809,  0.3245,  1.1668,   107.85
1810,  0.3286,  1.1782,   86.16
1811,  0.3301,  1.1883,   273.16
1812,  0.3317,  1.2005,   81.65
1813,  0.3342,  1.1986,   101.00
1814,  0.3351,  1.1956,   86.65
1815,  0.3336,  1.1868,   94.94
1816,  0.3384,  1.2058,   94.66
1817,  0.3311,  1.1821,   79.79
1818,  0.3298,  1.1782,   73.71
1819,  0.3313,  1.1923,   70.00
1820,  0.3252,  1.1743,   71.74
1821,  0.3224,  1.1677,   75.58
1822,  0.3192,  1.1555,   74.56
1823,  0.3157,  1.1428,   99.52
1824,  0.3183,  1.1515,   72.49
1825,  0.3260,  1.1828,   67.56
1826,  0.3268,  1.1818,   98.15
1827,  0.3266,  1.1777,   77.48
1828,  0.3311,  1.2013,   96.43
1829,  0.3293,  1.2026,   98.68
1830,  0.3290,  1.2032,   86.90
1831,  0.3326,  1.2087,   63.78
1832,  0.3320,  1.2074,   70.72
1833,  0.3314,  1.1984,   74.74
1834,  0.3261,  1.1852,   69.87
1835,  0.3224,  1.1679,   82.76
1836,  0.3213,  1.1634,   84.05
1837,  0.3293,  1.2017,   84.44
1838,  0.3239,  1.1902,   76.78
1839,  0.3262,  1.1894,   111.34
1840,  0.3230,  1.1830,   89.06
1841,  0.3193,  1.1658,   88.32
1842,  0.3231,  1.1820,   164.79
1843,  0.3217,  1.1706,   81.30
1844,  0.3226,  1.1622,   86.72
1845,  0.3267,  1.1863,   82.24
1846,  0.3342,  1.2138,   89.01
1847,  0.3361,  1.2185,   77.69
1848,  0.3265,  1.1769,   86.53
1849,  0.3235,  1.1676,   90.26
1850,  0.3331,  1.1988,   106.45
1851,  0.3355,  1.2154,   106.21
1852,  0.3355,  1.2276,   102.51
1853,  0.3353,  1.2282,   238.66
1854,  0.3344,  1.2258,   231.92
1855,  0.3287,  1.2129,   120.16
1856,  0.3282,  1.2119,   104.46
1857,  0.3307,  1.2197,   87.77
1858,  0.3269,  1.2055,   100.24
1859,  0.3230,  1.1857,   81.35
1860,  0.3210,  1.1758,   81.31
1861,  0.3206,  1.1775,   159.41
1862,  0.3168,  1.1679,   87.00
1863,  0.3192,  1.1819,   155.60
1864,  0.3212,  1.1903,   83.12
1865,  0.3190,  1.1944,   80.48
1866,  0.3166,  1.1699,   127.48
1867,  0.3261,  1.2000,   84.10
1868,  0.3278,  1.2020,   94.18
1869,  0.3266,  1.1973,   83.41
1870,  0.3259,  1.1949,   73.96
1871,  0.3221,  1.1658,   76.60
1872,  0.3236,  1.1626,   85.18
1873,  0.3259,  1.1689,   82.47
1874,  0.3250,  1.1659,   76.44
1875,  0.3269,  1.1778,   79.78
1876,  0.3210,  1.1619,   387.00
1877,  0.3216,  1.1564,   100.25
1878,  0.3238,  1.1588,   84.02
1879,  0.3244,  1.1560,   75.19
1880,  0.3264,  1.1561,   80.52
1881,  0.3269,  1.1606,   95.37
1882,  0.3294,  1.1660,   74.17
1883,  0.3323,  1.1823,   95.62
1884,  0.3383,  1.1944,   77.17
1885,  0.3348,  1.1831,   68.21
1886,  0.3297,  1.1598,   79.86
1887,  0.3263,  1.1446,   213.05
1888,  0.3287,  1.1573,   78.54
1889,  0.3305,  1.1652,   92.23
1890,  0.3282,  1.1683,   72.65
1891,  0.3272,  1.1601,   68.03
1892,  0.3263,  1.1565,   104.81
1893,  0.3215,  1.1325,   68.52
1894,  0.3225,  1.1252,   77.99
1895,  0.3254,  1.1340,   72.13
1896,  0.3279,  1.1447,   64.97
1897,  0.3310,  1.1461,   74.16
1898,  0.3331,  1.1554,   78.60
1899,  0.3347,  1.1572,   69.28
1900,  0.3395,  1.1795,   73.25
1901,  0.3462,  1.2002,   72.18
1902,  0.3433,  1.1643,   68.64
1903,  0.3503,  1.1983,   74.34
1904,  0.3488,  1.1848,   67.52
1905,  0.3478,  1.1839,   202.05
1906,  0.3446,  1.1914,   72.90
1907,  0.3388,  1.1770,   72.13
1908,  0.3357,  1.1741,   81.73
1909,  0.3335,  1.1697,   71.42
1910,  0.3360,  1.1640,   79.40
1911,  0.3357,  1.1610,   71.45
1912,  0.3341,  1.1551,   78.58
1913,  0.3287,  1.1471,   83.12
1914,  0.3344,  1.1742,   72.59
1915,  0.3350,  1.1790,   99.39
1916,  0.3344,  1.1817,   83.77
1917,  0.3396,  1.1966,   76.15
1918,  0.3383,  1.1936,   81.89
1919,  0.3387,  1.1960,   84.29
1920,  0.3311,  1.1793,   86.36
1921,  0.3262,  1.1613,   108.60
1922,  0.3220,  1.1364,   166.85
1923,  0.3231,  1.1328,   99.98
1924,  0.3222,  1.1247,   80.52
1925,  0.3194,  1.1120,   81.53
1926,  0.3209,  1.1264,   77.64
1927,  0.3222,  1.1392,   96.77
1928,  0.3214,  1.1317,   114.75
1929,  0.3192,  1.1236,   83.94
1930,  0.3163,  1.1185,   79.29
1931,  0.3135,  1.1105,   98.38
1932,  0.3088,  1.0902,   82.86
1933,  0.3080,  1.0902,   84.67
1934,  0.3155,  1.1184,   80.91
1935,  0.3225,  1.1487,   86.89
1936,  0.3213,  1.1472,   91.90
1937,  0.3334,  1.1936,   76.62
1938,  0.3280,  1.1749,   75.52
1939,  0.3318,  1.1907,   85.26
1940,  0.3453,  1.2489,   91.21
1941,  0.3444,  1.2501,   81.81
1942,  0.3436,  1.2492,   81.28
1943,  0.3446,  1.2523,   80.17
1944,  0.3447,  1.2477,   270.40
1945,  0.3468,  1.2511,   163.50
1946,  0.3451,  1.2447,   94.87
1947,  0.3389,  1.2205,   85.54
1948,  0.3440,  1.2375,   83.13
1949,  0.3398,  1.2324,   84.70
1950,  0.3428,  1.2440,   79.24
1951,  0.3426,  1.2378,   374.52
1952,  0.3436,  1.2454,   93.07
1953,  0.3402,  1.2333,   132.88
1954,  0.3412,  1.2354,   114.11
1955,  0.3423,  1.2431,   93.11
1956,  0.3403,  1.2368,   103.49
1957,  0.3389,  1.2302,   97.61
1958,  0.3341,  1.2028,   97.08
1959,  0.3259,  1.1779,   89.38
1960,  0.3251,  1.1756,   127.98
1961,  0.3340,  1.1820,   128.13
1962,  0.3343,  1.1875,   100.04
1963,  0.3370,  1.1956,   104.65
1964,  0.3432,  1.2143,   113.64
1965,  0.3444,  1.2087,   135.49
1966,  0.3427,  1.2163,   124.37
1967,  0.3389,  1.2108,   97.79
1968,  0.3448,  1.2284,   117.72
1969,  0.3452,  1.2326,   94.96
1970,  0.3480,  1.2606,   114.03
1971,  0.3473,  1.2552,   101.10
1972,  0.3494,  1.2675,   96.21
1973,  0.3517,  1.2704,   115.74
1974,  0.3579,  1.3133,   235.06
1975,  0.3629,  1.3367,   75.74
1976,  0.3672,  1.3569,   81.21
1977,  0.3694,  1.3593,   79.24
1978,  0.3714,  1.3662,   97.20
1979,  0.3704,  1.3670,   128.22
1980,  0.3723,  1.3738,   103.64
1981,  0.3725,  1.3764,   92.12
1982,  0.3715,  1.3777,   73.28
1983,  0.3702,  1.3748,   83.23
1984,  0.3701,  1.3732,   76.90
1985,  0.3675,  1.3614,   81.82
1986,  0.3707,  1.3687,   74.60
1987,  0.3717,  1.3780,   75.74
1988,  0.3664,  1.3533,   76.51
1989,  0.3599,  1.3244,   78.43
1990,  0.3629,  1.3312,   86.03
1991,  0.3619,  1.3263,   82.17
1992,  0.3626,  1.3288,   78.43
1993,  0.3585,  1.3137,   77.05
1994,  0.3590,  1.3148,   76.06
1995,  0.3641,  1.3378,   90.18
1996,  0.3668,  1.3423,   82.20
1997,  0.3707,  1.3610,   302.64
1998,  0.3719,  1.3622,   214.85
1999,  0.3710,  1.3566,   120.25
2000,  0.3722,  1.3377,   79.39
2001,  0.3727,  1.3371,   82.73
2002,  0.3650,  1.3066,   82.75
2003,  0.3644,  1.3092,   97.15
2004,  0.3696,  1.3248,   136.29
2005,  0.3696,  1.3197,   72.29
2006,  0.3704,  1.3249,   99.97
2007,  0.3701,  1.3226,   93.88
2008,  0.3765,  1.3392,   85.06
2009,  0.3738,  1.3293,   92.78
2010,  0.3749,  1.3384,   85.30
2011,  0.3755,  1.3465,   87.93
2012,  0.3671,  1.3235,   100.08
2013,  0.3619,  1.2906,   99.83
2014,  0.3619,  1.2957,   117.41
2015,  0.3611,  1.2952,   296.32
2016,  0.3608,  1.3022,   85.48
2017,  0.3590,  1.2984,   94.47
2018,  0.3567,  1.2935,   195.59
2019,  0.3574,  1.2924,   93.78
2020,  0.3621,  1.2993,   106.65
2021,  0.3696,  1.3189,   101.72
2022,  0.3694,  1.3182,   119.94
2023,  0.3654,  1.3100,   85.41
2024,  0.3684,  1.3180,   96.58
2025,  0.3680,  1.3263,   91.22
2026,  0.3743,  1.3495,   101.14
2027,  0.3740,  1.3514,   92.82
2028,  0.3692,  1.3323,   398.28
2029,  0.3630,  1.3014,   93.81
2030,  0.3634,  1.2879,   96.99
2031,  0.3642,  1.3030,   78.44
2032,  0.3644,  1.3105,   84.95
2033,  0.3649,  1.3120,   78.48
2034,  0.3577,  1.2893,   81.28
2035,  0.3552,  1.2682,   119.29
2036,  0.3549,  1.2605,   70.45
2037,  0.3536,  1.2524,   76.10
2038,  0.3495,  1.2353,   97.08
2039,  0.3508,  1.2334,   84.45
2040,  0.3487,  1.2345,   87.05
2041,  0.3553,  1.2494,   79.05
2042,  0.3526,  1.2363,   87.67
2043,  0.3574,  1.2421,   73.20
2044,  0.3582,  1.2525,   85.07
2045,  0.3571,  1.2473,   75.06
2046,  0.3564,  1.2495,   101.59
2047,  0.3524,  1.2362,   112.04
2048,  0.3492,  1.2269,   87.78
2049,  0.3485,  1.2225,   77.09
2050,  0.3480,  1.2184,   83.93
2051,  0.3478,  1.2179,   81.48
2052,  0.3482,  1.2181,   82.63
2053,  0.3460,  1.2116,   92.92
2054,  0.3477,  1.2153,   86.22
2055,  0.3438,  1.2016,   79.14
2056,  0.3393,  1.1800,   103.15
2057,  0.3407,  1.1824,   87.50
2058,  0.3391,  1.1726,   88.32
2059,  0.3437,  1.1920,   92.14
2060,  0.3472,  1.2031,   86.68
2061,  0.3448,  1.2025,   106.53
2062,  0.3423,  1.1953,   114.10
2063,  0.3390,  1.1785,   112.85
2064,  0.3378,  1.1733,   108.79
2065,  0.3341,  1.1618,   117.28
2066,  0.3338,  1.1658,   112.47
2067,  0.3321,  1.1588,   119.46
2068,  0.3280,  1.1233,   117.65
2069,  0.3305,  1.1244,   96.46
2070,  0.3323,  1.1286,   322.17
2071,  0.3299,  1.1328,   102.09
2072,  0.3316,  1.1387,   109.34
2073,  0.3332,  1.1352,   134.36
2074,  0.3434,  1.1831,   101.88
2075,  0.3511,  1.2458,   158.63
2076,  0.3514,  1.2453,   128.99
2077,  0.3552,  1.2465,   100.61
2078,  0.3524,  1.2404,   118.27
2079,  0.3513,  1.2343,   113.12
2080,  0.3513,  1.2324,   98.12
2081,  0.3478,  1.2325,   102.38
2082,  0.3486,  1.2400,   126.28
2083,  0.3491,  1.2427,   93.86
2084,  0.3567,  1.2689,   87.00
2085,  0.3565,  1.2691,   95.78
2086,  0.3550,  1.2633,   87.88
2087,  0.3583,  1.2703,   221.30
2088,  0.3592,  1.2727,   108.65
2089,  0.3600,  1.2869,   92.31
2090,  0.3642,  1.3035,   110.38
2091,  0.3577,  1.2699,   83.62
2092,  0.3491,  1.2406,   75.33
2093,  0.3501,  1.2376,   86.02
2094,  0.3469,  1.2262,   86.98
2095,  0.3454,  1.2216,   88.34
2096,  0.3447,  1.2218,   91.36
2097,  0.3454,  1.2251,   80.48
2098,  0.3446,  1.2287,   94.41
2099,  0.3465,  1.2350,   83.99
2100,  0.3412,  1.2058,   99.18
2101,  0.3407,  1.2216,   80.67
2102,  0.3401,  1.2224,   88.39
2103,  0.3405,  1.2160,   93.05
2104,  0.3390,  1.2116,   80.87
2105,  0.3323,  1.1995,   84.61
2106,  0.3363,  1.2213,   445.34
2107,  0.3382,  1.2254,   88.75
2108,  0.3353,  1.2111,   85.32
2109,  0.3318,  1.1960,   81.37
2110,  0.3280,  1.1826,   150.05
2111,  0.3307,  1.1961,   112.31
2112,  0.3309,  1.2100,   101.83
2113,  0.3286,  1.2029,   91.50
2114,  0.3272,  1.1922,   81.66
2115,  0.3303,  1.2108,   93.17
2116,  0.3280,  1.2024,   88.23
2117,  0.3266,  1.1983,   95.18
2118,  0.3319,  1.2197,   97.51
2119,  0.3338,  1.2229,   95.87
2120,  0.3325,  1.2148,   125.17
2121,  0.3475,  1.2694,   106.55
2122,  0.3499,  1.2789,   95.23
2123,  0.3507,  1.2847,   87.19
2124,  0.3516,  1.2997,   80.73
2125,  0.3581,  1.3099,   86.21
2126,  0.3594,  1.3007,   94.25
2127,  0.3577,  1.2967,   88.19
2128,  0.3595,  1.2991,   89.39
2129,  0.3606,  1.2993,   83.88
2130,  0.3625,  1.2976,   96.19
2131,  0.3670,  1.3177,   82.94
2132,  0.3697,  1.3299,   84.00
2133,  0.3660,  1.3102,   91.95
2134,  0.3539,  1.2525,   81.17
2135,  0.3521,  1.2427,   93.66
2136,  0.3512,  1.2374,   88.02
2137,  0.3538,  1.2370,   82.82
2138,  0.3515,  1.2324,   103.41
2139,  0.3536,  1.2265,   87.32
2140,  0.3500,  1.2100,   126.78
2141,  0.3486,  1.2012,   94.49
2142,  0.3461,  1.2014,   220.72
2143,  0.3452,  1.1923,   88.72
2144,  0.3429,  1.1823,   91.61
2145,  0.3422,  1.1730,   97.51
2146,  0.3412,  1.1675,   111.58
2147,  0.3338,  1.1492,   105.42
2148,  0.3355,  1.1555,   97.86
2149,  0.3360,  1.1635,   91.42
2150,  0.3300,  1.1369,   98.72
2151,  0.3339,  1.1453,   100.13
2152,  0.3345,  1.1571,   123.40
2153,  0.3235,  1.1070,   335.98
2154,  0.3273,  1.1107,   88.58
2155,  0.3304,  1.1179,   87.44
2156,  0.3266,  1.0966,   141.91
2157,  0.3281,  1.1036,   102.24
2158,  0.3261,  1.0996,   114.81
2159,  0.3223,  1.0896,   94.59
2160,  0.3207,  1.0903,   109.75
2161,  0.3216,  1.0920,   116.65
2162,  0.3232,  1.0941,   94.21
2163,  0.3253,  1.0983,   123.85
2164,  0.3273,  1.1172,   293.97
2165,  0.3312,  1.1286,   91.99
2166,  0.3325,  1.1378,   113.44
2167,  0.3282,  1.1257,   92.94
2168,  0.3303,  1.1360,   102.14
2169,  0.3285,  1.1262,   122.82
2170,  0.3268,  1.1162,   100.34
2171,  0.3259,  1.1135,   91.86
2172,  0.3309,  1.1212,   95.96
2173,  0.3306,  1.1227,   92.31
2174,  0.3291,  1.1130,   92.18
2175,  0.3260,  1.0995,   307.59
2176,  0.3214,  1.0849,   90.99
2177,  0.3167,  1.0799,   99.40
2178,  0.3166,  1.0793,   97.02
2179,  0.3161,  1.0777,   102.66
2180,  0.3104,  1.0557,   91.38
2181,  0.3074,  1.0588,   91.90
2182,  0.3106,  1.0636,   87.57
2183,  0.3102,  1.0618,   91.35
2184,  0.3087,  1.0569,   83.33
2185,  0.3053,  1.0526,   87.69
2186,  0.3087,  1.0616,   144.70
2187,  0.3100,  1.0599,   81.10
2188,  0.3047,  1.0584,   81.49
2189,  0.3041,  1.0587,   85.05
2190,  0.3014,  1.0515,   82.06
2191,  0.3057,  1.0674,   105.64
2192,  0.3077,  1.0675,   93.64
2193,  0.3083,  1.0692,   107.86
2194,  0.3059,  1.0699,   96.46
2195,  0.3102,  1.0843,   106.22
2196,  0.3066,  1.0814,   81.61
2197,  0.3075,  1.0880,   100.12
2198,  0.3054,  1.0773,   83.97
2199,  0.2963,  1.0505,   85.13
2200,  0.2843,  0.9980,   86.96
2201,  0.2770,  0.9676,   87.53
2202,  0.2748,  0.9572,   94.89
2203,  0.2746,  0.9564,   371.36
2204,  0.2723,  0.9507,   296.59
2205,  0.2756,  0.9528,   105.55
2206,  0.2681,  0.9248,   86.18
2207,  0.2731,  0.9272,   83.97
2208,  0.2727,  0.9357,   99.49
2209,  0.2717,  0.9389,   184.57
2210,  0.2712,  0.9382,   86.92
2211,  0.2726,  0.9450,   86.25
2212,  0.2705,  0.9356,   93.90
2213,  0.2726,  0.9538,   81.59
2214,  0.2744,  0.9643,   80.15
2215,  0.2765,  0.9767,   83.06
2216,  0.2787,  0.9833,   83.06
2217,  0.2800,  0.9850,   87.97
2218,  0.2796,  0.9817,   89.10
2219,  0.2815,  1.0014,   106.73
2220,  0.2760,  0.9830,   254.67
2221,  0.2802,  1.0105,   85.40
2222,  0.2801,  0.9974,   103.79
2223,  0.2789,  0.9990,   101.38
2224,  0.2809,  0.9992,   85.50
2225,  0.2767,  1.0003,   107.43
2226,  0.2743,  0.9887,   106.00
2227,  0.2719,  0.9825,   127.40
2228,  0.2709,  0.9841,   112.31
2229,  0.2739,  0.9878,   103.23
2230,  0.2772,  0.9960,   133.39
2231,  0.2770,  0.9966,   129.14
2232,  0.2794,  1.0034,   110.62
2233,  0.2781,  0.9893,   103.20
2234,  0.2791,  0.9968,   110.64
2235,  0.2765,  0.9966,   105.42
2236,  0.2893,  1.0399,   122.33
2237,  0.2934,  1.0473,   101.88
2238,  0.2856,  1.0197,   112.31
2239,  0.2832,  1.0114,   121.49
2240,  0.2907,  1.0447,   115.78
2241,  0.2945,  1.0596,   119.17
2242,  0.2892,  1.0449,   135.49
2243,  0.2938,  1.0712,   425.61
2244,  0.2904,  1.0580,   101.68
2245,  0.2867,  1.0489,   132.61
2246,  0.2876,  1.0561,   108.51
2247,  0.2822,  1.0521,   102.58
2248,  0.2824,  1.0578,   128.88
2249,  0.2749,  1.0314,   147.84
2250,  0.2806,  1.0526,   469.86
2251,  0.2839,  1.0691,   105.70
2252,  0.2850,  1.0675,   110.81
2253,  0.2809,  1.0519,   113.71
2254,  0.2861,  1.0709,   113.72
2255,  0.2867,  1.0689,   103.72
2256,  0.2872,  1.0771,   104.08
2257,  0.2846,  1.0694,   95.14
2258,  0.2843,  1.0740,   95.87
2259,  0.2851,  1.0746,   97.39
2260,  0.2902,  1.0981,   102.13
2261,  0.2893,  1.1002,   100.70
2262,  0.2887,  1.0971,   130.23
2263,  0.2936,  1.1201,   109.28
2264,  0.2984,  1.1368,   92.84
2265,  0.3014,  1.1439,   90.70
2266,  0.3050,  1.1522,   90.09
2267,  0.3068,  1.1577,   91.43
2268,  0.3088,  1.1619,   92.02
2269,  0.3085,  1.1588,   97.48
2270,  0.3058,  1.1468,   91.75
2271,  0.3011,  1.1327,   83.07
2272,  0.3009,  1.1295,   83.15
2273,  0.3003,  1.1220,   117.84
2274,  0.3002,  1.1216,   85.10
2275,  0.2988,  1.1144,   88.21
